,sensor_id,latency
1246,temperature,0.159456
1247,pressure,0.047385
1248,humidity,0.225886
1249,temperature,0.145325
1250,pressure,0.046771
1251,humidity,0.248507
1252,temperature,0.114646
1253,pressure,0.172947
1254,humidity,0.058826
1255,temperature,0.114031
1256,pressure,0.044201
1257,humidity,0.089073
1258,temperature,0.044435
1259,pressure,0.045657
1260,humidity,0.095313
1261,temperature,0.046259
1262,pressure,0.125985
1263,humidity,0.115413
1264,temperature,0.046658
1265,pressure,0.143827
1266,humidity,0.130564
1267,temperature,0.04602
1268,pressure,0.059237
1269,humidity,0.152122
1270,temperature,0.045053
1271,pressure,0.077148
1272,humidity,0.044498
1273,temperature,0.21978
1274,pressure,0.100676
1275,humidity,0.18649
1276,temperature,0.044554
1277,pressure,0.111662
1278,humidity,0.121513
1279,temperature,0.050727
1280,pressure,0.044853
1281,humidity,0.116013
1282,temperature,0.044503
1283,pressure,0.147495
1284,humidity,0.047269
1285,temperature,0.044888
1286,pressure,0.062669
1287,humidity,0.259361
1288,temperature,0.117662
1289,pressure,0.044608
1290,humidity,0.067637
1291,temperature,0.046015
1292,pressure,0.044965
1293,humidity,0.085145
1294,temperature,0.142691
1295,pressure,0.046678
1296,humidity,0.103831
1297,temperature,0.044264
1298,pressure,0.133968
1299,humidity,0.222769
1300,temperature,0.089747
1301,pressure,0.048091
1302,humidity,0.138476
1303,temperature,0.046891
1304,pressure,0.044185
1305,humidity,0.161076
1306,temperature,0.044468
1307,pressure,0.085145
1308,humidity,0.173583
1309,temperature,0.044372
1310,pressure,0.102246
1311,humidity,0.088598
1312,temperature,0.142638
1313,pressure,0.044542
1314,humidity,0.21034
1315,temperature,0.068151
1316,pressure,0.136707
1317,humidity,0.226264
1318,temperature,0.08453
1319,pressure,0.044796
1320,humidity,0.24387
1321,temperature,0.101086
1322,pressure,0.045169
1323,humidity,0.045143
1324,temperature,0.046691
1325,pressure,0.087907
1326,humidity,0.047451
1327,temperature,0.0461
1328,pressure,0.10525
1329,humidity,0.094994
1330,temperature,0.146003
1331,pressure,0.045739
1332,humidity,0.048065
1333,temperature,0.045018
1334,pressure,0.045586
1335,humidity,0.130534
1336,temperature,0.044804
1337,pressure,0.057639
1338,humidity,0.053331
1339,temperature,0.044755
1340,pressure,0.047673
1341,humidity,0.263435
1342,temperature,0.121557
1343,pressure,0.047959
1344,humidity,0.046721
1345,temperature,0.044222
1346,pressure,0.047262
1347,humidity,0.047473
1348,temperature,0.050141
1349,pressure,0.047423
1350,humidity,0.047561
1351,temperature,0.044582
1352,pressure,0.045761
1353,humidity,0.0488
1354,temperature,0.046162
1355,pressure,0.047709
1356,humidity,0.045026
1357,temperature,0.044055
1358,pressure,0.074563
1359,humidity,0.066747
1360,temperature,0.115595
1361,pressure,0.047118
1362,humidity,0.079287
1363,temperature,0.047334
1364,pressure,0.110262
1365,humidity,0.09966
1366,temperature,0.047854
1367,pressure,0.127939
1368,humidity,0.047234
1369,temperature,0.046807
1370,pressure,0.145353
1371,humidity,0.045504
1372,temperature,0.082986
1373,pressure,0.047127
1374,humidity,0.049118
1375,temperature,0.10084
1376,pressure,0.046894
1377,humidity,0.166773
1378,temperature,0.044765
1379,pressure,0.095134
1380,humidity,0.047163
1381,temperature,0.066172
1382,pressure,0.044906
1383,humidity,0.202481
1384,temperature,0.060511
1385,pressure,0.131218
1386,humidity,0.221207
1387,temperature,0.079226
1388,pressure,0.046647
1389,humidity,0.047026
1390,temperature,0.087929
1391,pressure,0.04566
1392,humidity,0.255002
1393,temperature,0.112488
1394,pressure,0.048229
1395,humidity,0.04553
1396,temperature,0.122235
1397,pressure,0.047122
1398,humidity,0.0855
1399,temperature,0.139554
1400,pressure,0.045216
1401,humidity,0.102514
1402,temperature,0.045404
1403,pressure,0.134032
1404,humidity,0.119927
1405,temperature,0.049276
1406,pressure,0.045681
1407,humidity,0.137611
1408,temperature,0.046196
1409,pressure,0.066777
1410,humidity,0.156852
1411,temperature,0.04548
1412,pressure,0.047333
1413,humidity,0.172667
1414,temperature,0.047251
1415,pressure,0.101539
1416,humidity,0.206535
1417,temperature,0.064157
1418,pressure,0.119438
1419,humidity,0.045047
1420,temperature,0.058232
1421,pressure,0.136867
1422,humidity,0.108065
1423,temperature,0.091402
1424,pressure,0.154504
1425,humidity,0.070818
1426,temperature,0.195366
1427,pressure,0.141669
1428,humidity,0.260721
1429,temperature,0.125
1430,pressure,0.18951
1431,humidity,0.073946
1432,temperature,0.128109
1433,pressure,0.207619
1434,humidity,0.091411
1435,temperature,0.145261
1436,pressure,0.045765
1437,humidity,0.10885
1438,temperature,0.048534
1439,pressure,0.140518
1440,humidity,0.126725
1441,temperature,0.048314
1442,pressure,0.158422
1443,humidity,0.144545
1444,temperature,0.045888
1445,pressure,0.073277
1446,humidity,0.161946
1447,temperature,0.045554
1448,pressure,0.046576
1449,humidity,0.179509
1450,temperature,0.046929
1451,pressure,0.108192
1452,humidity,0.197102
1453,temperature,0.05493
1454,pressure,0.125403
1455,humidity,0.047752
1456,temperature,0.047684
1457,pressure,0.143028
1458,humidity,0.232141
1459,temperature,0.089892
1460,pressure,0.049259
1461,humidity,0.249718
1462,temperature,0.104494
1463,pressure,0.045186
1464,humidity,0.062617
1465,temperature,0.11692
1466,pressure,0.045079
1467,humidity,0.04537
1468,temperature,0.134808
1469,pressure,0.045237
1470,humidity,0.097926
1471,temperature,0.045796
1472,pressure,0.128951
1473,humidity,0.128384
1474,temperature,0.045514
1475,pressure,0.146211
1476,humidity,0.132794
1477,temperature,0.047798
1478,pressure,0.061265
1479,humidity,0.150592
1480,temperature,0.045326
1481,pressure,0.078678
1482,humidity,0.049981
1483,temperature,0.120152
1484,pressure,0.047612
1485,humidity,0.18611
1486,temperature,0.045194
1487,pressure,0.114332
1488,humidity,0.044982
1489,temperature,0.154534
1490,pressure,0.047292
1491,humidity,0.220617
1492,temperature,0.078271
1493,pressure,0.049522
1494,humidity,0.23825
1495,temperature,0.096108
1496,pressure,0.047864
1497,humidity,0.25562
1498,temperature,0.113621
1499,pressure,0.047478
1500,humidity,0.068083
1501,temperature,0.121777
1502,pressure,0.047883
1503,humidity,0.085101
1504,temperature,0.139436
1505,pressure,0.045598
1506,humidity,0.102986
1507,temperature,0.045891
1508,pressure,0.134378
1509,humidity,0.12111
1510,temperature,0.048154
1511,pressure,0.151499
1512,humidity,0.141186
1513,temperature,0.04657
1514,pressure,0.066683
1515,humidity,0.159332
1516,temperature,0.049574
1517,pressure,0.085449
1518,humidity,0.046563
1519,temperature,0.125624
1520,pressure,0.046158
1521,humidity,0.089136
1522,temperature,0.046386
1523,pressure,0.120179
1524,humidity,0.209903
1525,temperature,0.067401
1526,pressure,0.139716
1527,humidity,0.046044
1528,temperature,0.045678
1529,pressure,0.045795
1530,humidity,0.141833
1531,temperature,0.047932
1532,pressure,0.070243
1533,humidity,0.056573
1534,temperature,0.111223
1535,pressure,0.046205
1536,humidity,0.074109
1537,temperature,0.128458
1538,pressure,0.045594
1539,humidity,0.092135
1540,temperature,0.146345
1541,pressure,0.048484
1542,humidity,0.049347
1543,temperature,0.061791
1544,pressure,0.122197
1545,humidity,0.127921
1546,temperature,0.04825
1547,pressure,0.056095
1548,humidity,0.144664
1549,temperature,0.047538
1550,pressure,0.073267
1551,humidity,0.04737
1552,temperature,0.059923
1553,pressure,0.04799
1554,humidity,0.179702
1555,temperature,0.047918
1556,pressure,0.048511
1557,humidity,0.197412
1558,temperature,0.052756
1559,pressure,0.053846
1560,humidity,0.105492
1561,temperature,0.045893
1562,pressure,0.143813
1563,humidity,0.2322
1564,temperature,0.089933
1565,pressure,0.050068
1566,humidity,0.094806
1567,temperature,0.045483
1568,pressure,0.077825
1569,humidity,0.267564
1570,temperature,0.135945
1571,pressure,0.048259
1572,humidity,0.0804
1573,temperature,0.046303
1574,pressure,0.046133
1575,humidity,0.097653
1576,temperature,0.046059
1577,pressure,0.129407
1578,humidity,0.115574
1579,temperature,0.04542
1580,pressure,0.14649
1581,humidity,0.133321
1582,temperature,0.048144
1583,pressure,0.061951
1584,humidity,0.253225
1585,temperature,0.111498
1586,pressure,0.047625
1587,humidity,0.065862
1588,temperature,0.119914
1589,pressure,0.045952
1590,humidity,0.083296
1591,temperature,0.240265
1592,pressure,0.166692
1593,humidity,0.203736
1594,temperature,0.06153
1595,pressure,0.132134
1596,humidity,0.221798
1597,temperature,0.080362
1598,pressure,0.156523
1599,humidity,0.137849
1600,temperature,0.191789
1601,pressure,0.073309
1602,humidity,0.333316
1603,temperature,0.190893
1604,pressure,0.067938
1605,humidity,0.070776
1606,temperature,0.076128
1607,pressure,0.204617
1608,humidity,0.08815
1609,temperature,0.142395
1610,pressure,0.226217
1611,humidity,0.113354
1612,temperature,0.102331
1613,pressure,0.046835
1614,humidity,0.076217
1615,temperature,0.074993
1616,pressure,0.155085
1617,humidity,0.141482
1618,temperature,0.047261
1619,pressure,0.069358
1620,humidity,0.158711
1621,temperature,0.047401
1622,pressure,0.087352
1623,humidity,0.094639
1624,temperature,0.049206
1625,pressure,0.046485
1626,humidity,0.19403
1627,temperature,0.05211
1628,pressure,0.124771
1629,humidity,0.212116
1630,temperature,0.078869
1631,pressure,0.140272
1632,humidity,0.106228
1633,temperature,0.04829
1634,pressure,0.047336
1635,humidity,0.248123
1636,temperature,0.106069
1637,pressure,0.048521
1638,humidity,0.061519
1639,temperature,0.115903
1640,pressure,0.046876
1641,humidity,0.05199
1642,temperature,0.046562
1643,pressure,0.109843
1644,humidity,0.097545
1645,temperature,0.046467
1646,pressure,0.128129
1647,humidity,0.115625
1648,temperature,0.048586
1649,pressure,0.120499
1650,humidity,0.133622
1651,temperature,0.049028
1652,pressure,0.061652
1653,humidity,0.07168
1654,temperature,0.04994
1655,pressure,0.082076
1656,humidity,0.168803
1657,temperature,0.048737
1658,pressure,0.097617
1659,humidity,0.06123
1660,temperature,0.046999
1661,pressure,0.21822
1662,humidity,0.204416
1663,temperature,0.062383
1664,pressure,0.06367
1665,humidity,0.050794
1666,temperature,0.050988
1667,pressure,0.04846
1668,humidity,0.048306
1669,temperature,0.089496
1670,pressure,0.04819
1671,humidity,0.046505
1672,temperature,0.107296
1673,pressure,0.048333
1674,humidity,0.070297
1675,temperature,0.124788
1676,pressure,0.047416
1677,humidity,0.088272
1678,temperature,0.14257
1679,pressure,0.045734
1680,humidity,0.105946
1681,temperature,0.046726
1682,pressure,0.137205
1683,humidity,0.127099
1684,temperature,0.049988
1685,pressure,0.154618
1686,humidity,0.140509
1687,temperature,0.046924
1688,pressure,0.073061
1689,humidity,0.158508
1690,temperature,0.049889
1691,pressure,0.089025
1692,humidity,0.175556
1693,temperature,0.045643
1694,pressure,0.108236
1695,humidity,0.0471
1696,temperature,0.046151
1697,pressure,0.123049
1698,humidity,0.047819
1699,temperature,0.049614
1700,pressure,0.144384
1701,humidity,0.048718
1702,temperature,0.078827
1703,pressure,0.049482
1704,humidity,0.144189
1705,temperature,0.047759
1706,pressure,0.072737
1707,humidity,0.048507
1708,temperature,0.115596
1709,pressure,0.047237
1710,humidity,0.076196
1711,temperature,0.049865
1712,pressure,0.108853
1713,humidity,0.095154
1714,temperature,0.047701
1715,pressure,0.126794
1716,humidity,0.113302
1717,temperature,0.046292
1718,pressure,0.144851
1719,humidity,0.1314
1720,temperature,0.046476
1721,pressure,0.060213
1722,humidity,0.148753
1723,temperature,0.046919
1724,pressure,0.080547
1725,humidity,0.155227
1726,temperature,0.047006
1727,pressure,0.047031
1728,humidity,0.182782
1729,temperature,0.048571
1730,pressure,0.115138
1731,humidity,0.048835
1732,temperature,0.153321
1733,pressure,0.046714
1734,humidity,0.221023
1735,temperature,0.079254
1736,pressure,0.049039
1737,humidity,0.047197
1738,temperature,0.086663
1739,pressure,0.048359
1740,humidity,0.233835
1741,temperature,0.091588
1742,pressure,0.046678
1743,humidity,0.067112
1744,temperature,0.122536
1745,pressure,0.04855
1746,humidity,0.084502
1747,temperature,0.141671
1748,pressure,0.046755
1749,humidity,0.049102
1750,temperature,0.053652
1751,pressure,0.133213
1752,humidity,0.048781
1753,temperature,0.071827
1754,pressure,0.053084
1755,humidity,0.138044
1756,temperature,0.046935
1757,pressure,0.065312
1758,humidity,0.154697
1759,temperature,0.046405
1760,pressure,0.086365
1761,humidity,0.173534
1762,temperature,0.046054
1763,pressure,0.100736
1764,humidity,0.048839
1765,temperature,0.047114
1766,pressure,0.121746
1767,humidity,0.105018
1768,temperature,0.047604
1769,pressure,0.136587
1770,humidity,0.229765
1771,temperature,0.086998
1772,pressure,0.050984
1773,humidity,0.047038
1774,temperature,0.091947
1775,pressure,0.049344
1776,humidity,0.263467
1777,temperature,0.120237
1778,pressure,0.048703
1779,humidity,0.073585
1780,temperature,0.129574
1781,pressure,0.080989
1782,humidity,0.193872
1783,temperature,0.051973
1784,pressure,0.122288
1785,humidity,0.313048
1786,temperature,0.195862
1787,pressure,0.076244
1788,humidity,0.194433
1789,temperature,0.17115
1790,pressure,0.061264
1791,humidity,0.146013
1792,temperature,0.048135
1793,pressure,0.046578
1794,humidity,0.048648
1795,temperature,0.116931
1796,pressure,0.048898
1797,humidity,0.046669
1798,temperature,0.133389
1799,pressure,0.049591
1800,humidity,0.047234
1801,temperature,0.151396
1802,pressure,0.046548
1803,humidity,0.216303
1804,temperature,0.073917
1805,pressure,0.046622
1806,humidity,0.046304
1807,temperature,0.049165
1808,pressure,0.060041
1809,humidity,0.220207
1810,temperature,0.088732
1811,pressure,0.049184
1812,humidity,0.064899
1813,temperature,0.122572
1814,pressure,0.046879
1815,humidity,0.084434
1816,temperature,0.137054
1817,pressure,0.046592
1818,humidity,0.101047
1819,temperature,0.047878
1820,pressure,0.131859
1821,humidity,0.117953
1822,temperature,0.046376
1823,pressure,0.149167
1824,humidity,0.139237
1825,temperature,0.048868
1826,pressure,0.063225
1827,humidity,0.152656
1828,temperature,0.047509
1829,pressure,0.081032
1830,humidity,0.172317
1831,temperature,0.048691
1832,pressure,0.098299
1833,humidity,0.047115
1834,temperature,0.139356
1835,pressure,0.047436
1836,humidity,0.208431
1837,temperature,0.066072
1838,pressure,0.133821
1839,humidity,0.046912
1840,temperature,0.072527
1841,pressure,0.048874
1842,humidity,0.13833
1843,temperature,0.047915
1844,pressure,0.067148
1845,humidity,0.258535
1846,temperature,0.116531
1847,pressure,0.048961
1848,humidity,0.075737
1849,temperature,0.125569
1850,pressure,0.046635
1851,humidity,0.090528
1852,temperature,0.143063
1853,pressure,0.048787
1854,humidity,0.109184
1855,temperature,0.046653
1856,pressure,0.13794
1857,humidity,0.124221
1858,temperature,0.047882
1859,pressure,0.155624
1860,humidity,0.046594
1861,temperature,0.093595
1862,pressure,0.046675
1863,humidity,0.049436
1864,temperature,0.046752
1865,pressure,0.047107
1866,humidity,0.048826
1867,temperature,0.128807
1868,pressure,0.046662
1869,humidity,0.193837
1870,temperature,0.064755
1871,pressure,0.12605
1872,humidity,0.108824
1873,temperature,0.049769
1874,pressure,0.143426
1875,humidity,0.229065
1876,temperature,0.087376
1877,pressure,0.049514
1878,humidity,0.246566
1879,temperature,0.104016
1880,pressure,0.074149
1881,humidity,0.059143
1882,temperature,0.113308
1883,pressure,0.046837
1884,humidity,0.080127
1885,temperature,0.131474
1886,pressure,0.049315
1887,humidity,0.047113
1888,temperature,0.047089
1889,pressure,0.125874
